Name;Episode;Step;Drag;RecircArea;lift
Simu_lift;47;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;47;100;0.011422311;-0.15835151;0.031711847
Simu_lift;47;200;0.0113887675;-0.16041043;0.06260323
Simu_lift;47;300;0.010533461;-0.15910363;0.04931661
Simu_lift;47;400;0.0113190105;-0.15672453;0.018061724
Simu_lift;47;500;0.011144875;-0.15726826;-0.011200509
Simu_lift;47;600;0.01092886;-0.16089429;0.017210556
Simu_lift;47;700;0.011200284;-0.15800832;0.021032
Simu_lift;47;800;0.011107338;-0.16141199;0.009127094
Simu_lift;47;900;0.010209679;-0.16228847;0.02276402
Simu_lift;47;1000;0.0091407;-0.15706293;0.021787878
Simu_lift;47;1100;0.00940466;-0.16299023;-0.023495413
Simu_lift;47;1200;0.008932088;-0.16307911;0.010120123
Simu_lift;47;1300;0.009606062;-0.16156994;0.05404331
Simu_lift;47;1400;0.009440106;-0.16642262;0.07041741
Simu_lift;47;1500;0.009614172;-0.16365069;0.07312172
Simu_lift;47;1600;0.0098986;-0.15931843;-1.10304045e-05
Simu_lift;47;1700;0.011150434;-0.16111311;-0.034280635
Simu_lift;47;1800;0.009628155;-0.16009024;-0.07929156
Simu_lift;47;1900;0.01071009;-0.15280254;-0.07365886
Simu_lift;47;2000;0.011451618;-0.15264176;-0.03456323
Simu_lift;47;2100;0.011604172;-0.15638655;0.010304512
Simu_lift;47;2200;0.0122410515;-0.15501137;0.0054464513
Simu_lift;47;2300;0.013622333;-0.15413855;0.0072960616
Simu_lift;47;2400;0.013751972;-0.15398373;-0.0027775916
Simu_lift;47;2500;0.013992661;-0.15323864;0.014412111
Simu_lift;47;2600;0.015373522;-0.15412182;0.030416172
Simu_lift;47;2700;0.014619206;-0.15348123;0.074557655
Simu_lift;47;2800;0.014160329;-0.15441604;0.07260211
Simu_lift;47;2900;0.013991324;-0.15703462;0.020228831
Simu_lift;47;3000;0.014169743;-0.15503941;-0.0047416077
Simu_lift;47;3100;0.015360681;-0.15744492;-0.027410021
Simu_lift;47;3200;0.012760875;-0.16190812;0.001267637
Simu_lift;47;3300;0.0114018135;-0.15843612;0.015412724
Simu_lift;47;3400;0.011254575;-0.1612163;0.040188804
Simu_lift;47;3500;0.009644805;-0.16008715;0.051036432
Simu_lift;47;3600;0.009009011;-0.15707275;0.008404253
Simu_lift;47;3700;0.009579985;-0.1619727;0.0004301648
Simu_lift;47;3800;0.009803967;-0.16166669;0.023079215
Simu_lift;47;3900;0.010562206;-0.16156869;0.027904447
Simu_lift;47;4000;0.010502006;-0.16206948;0.08225324
Simu_lift;48;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;48;100;0.011484594;-0.15955763;0.03566574
Simu_lift;48;200;0.011397118;-0.16240227;0.05469756
Simu_lift;48;300;0.010421681;-0.16489486;0.028026763
Simu_lift;48;400;0.010388125;-0.15900926;0.0020593542
Simu_lift;48;500;0.010701705;-0.16141723;-0.013780429
Simu_lift;48;600;0.009492384;-0.16449198;-0.036115278
Simu_lift;48;700;0.0090582;-0.15862058;0.022261217
Simu_lift;48;800;0.009721813;-0.16336772;0.041769095
Simu_lift;48;900;0.008833479;-0.16301851;0.03914279
Simu_lift;48;1000;0.009742004;-0.15989812;-0.0065874346
Simu_lift;48;1100;0.009769337;-0.16152985;-0.039068148
Simu_lift;48;1200;0.009511313;-0.16523005;-0.028497096
Simu_lift;48;1300;0.010728353;-0.1616281;0.0061218855
Simu_lift;48;1400;0.011442615;-0.16027193;0.05051002
Simu_lift;48;1500;0.010546976;-0.16305564;0.08073626
Simu_lift;48;1600;0.009767394;-0.15750292;0.07385588
Simu_lift;48;1700;0.009912428;-0.15381938;0.033577893
Simu_lift;48;1800;0.011112309;-0.15741469;0.0063855406
Simu_lift;48;1900;0.010355477;-0.15746294;-0.04139586
Simu_lift;48;2000;0.01138663;-0.15410362;-0.022658197
Simu_lift;48;2100;0.012147403;-0.15596782;0.03340002
Simu_lift;48;2200;0.012993968;-0.15447176;0.035662677
Simu_lift;48;2300;0.013242202;-0.15097602;0.057063267
Simu_lift;48;2400;0.015719911;-0.15137106;0.010436789
Simu_lift;48;2500;0.016719112;-0.15074526;0.0019634182
Simu_lift;48;2600;0.017852912;-0.15013053;-0.005632691
Simu_lift;48;2700;0.018130617;-0.1500105;0.011003893
Simu_lift;48;2800;0.018326614;-0.14991264;0.027266648
Simu_lift;48;2900;0.018843485;-0.14870068;0.0471457
Simu_lift;48;3000;0.019034892;-0.15194441;-0.01884192
Simu_lift;48;3100;0.019216623;-0.1497537;0.0048876456
Simu_lift;48;3200;0.018973429;-0.14941426;-0.0076624285
Simu_lift;48;3300;0.019903326;-0.15098917;0.009418729
Simu_lift;48;3400;0.019589765;-0.1516563;0.011641909
Simu_lift;48;3500;0.018321594;-0.15235628;0.0495141
Simu_lift;48;3600;0.015708508;-0.15173106;0.059726655
Simu_lift;48;3700;0.013690183;-0.15219341;0.04114544
Simu_lift;48;3800;0.013237458;-0.14957893;0.048575293
Simu_lift;48;3900;0.01408546;-0.15335482;0.00870463
Simu_lift;48;4000;0.0134297805;-0.15367989;-0.019191016
Simu_lift;49;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;49;100;0.011418554;-0.15806864;0.0028516878
Simu_lift;49;200;0.010903893;-0.16151574;0.029420154
Simu_lift;49;300;0.010096705;-0.15889595;0.019427055
Simu_lift;49;400;0.010136479;-0.15678899;0.031706933
Simu_lift;49;500;0.009854177;-0.16100067;0.028185567
Simu_lift;49;600;0.009324476;-0.16075566;0.02673766
Simu_lift;49;700;0.009839813;-0.16259846;0.050655615
Simu_lift;49;800;0.009199772;-0.1632895;0.08525517
Simu_lift;49;900;0.009263866;-0.15618354;0.062276006
Simu_lift;49;1000;0.01007952;-0.1580408;0.0042747837
Simu_lift;49;1100;0.010367193;-0.15980405;-0.0125082005
Simu_lift;49;1200;0.010383229;-0.16036327;-0.011803145
Simu_lift;49;1300;0.012149181;-0.1568165;0.022917299
Simu_lift;49;1400;0.012441015;-0.15908186;0.03978392
Simu_lift;49;1500;0.012274011;-0.15599324;0.06709108
Simu_lift;49;1600;0.012230371;-0.14991552;0.06316268
Simu_lift;49;1700;0.012393369;-0.15321997;0.021407394
Simu_lift;49;1800;0.011871565;-0.1560742;-0.0008112409
Simu_lift;49;1900;0.011936037;-0.15544909;-0.010122252
Simu_lift;49;2000;0.012261624;-0.15475188;0.027096814
Simu_lift;49;2100;0.0126859415;-0.15412322;0.05268441
Simu_lift;49;2200;0.013070356;-0.14991899;0.0759069
Simu_lift;49;2300;0.014107609;-0.15387642;0.019563528
Simu_lift;49;2400;0.015693018;-0.15099974;0.028503874
Simu_lift;49;2500;0.01572766;-0.15094247;0.010995811
Simu_lift;49;2600;0.01553073;-0.1510813;0.031954415
Simu_lift;49;2700;0.016757753;-0.15263061;0.020694185
Simu_lift;49;2800;0.016843908;-0.15171123;0.035252944
Simu_lift;49;2900;0.018037232;-0.14931442;0.024828337
Simu_lift;49;3000;0.01811527;-0.15084104;-0.023748519
Simu_lift;49;3100;0.01830374;-0.15126085;-0.051427327
Simu_lift;49;3200;0.018938705;-0.15218502;-0.05225072
Simu_lift;49;3300;0.01758382;-0.1494393;-0.060829487
Simu_lift;49;3400;0.01763684;-0.15038475;0.0043883193
Simu_lift;49;3500;0.017902087;-0.15085481;0.0025616619
Simu_lift;49;3600;0.017807266;-0.15227835;0.022515008
Simu_lift;49;3700;0.017115712;-0.15121362;0.009188214
Simu_lift;49;3800;0.016921582;-0.15190354;-0.0176833
Simu_lift;49;3900;0.017071456;-0.15254949;-0.042112257
Simu_lift;49;4000;0.016082903;-0.1520998;-0.01570397
Simu_lift;50;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;50;100;0.011518176;-0.16113122;0.04739478
Simu_lift;50;200;0.011485947;-0.16026802;0.10080148
Simu_lift;50;300;0.010546417;-0.15731917;0.10399325
Simu_lift;50;400;0.011146837;-0.1563809;0.049491245
Simu_lift;50;500;0.012287669;-0.15651362;-0.0048069637
Simu_lift;50;600;0.011331539;-0.15915021;-0.036496427
Simu_lift;50;700;0.011286227;-0.16128193;-8.762e-05
Simu_lift;50;800;0.011918638;-0.16173443;0.036625423
Simu_lift;50;900;0.011875119;-0.16013566;0.06846953
Simu_lift;50;1000;0.012108886;-0.16030447;0.07201122
Simu_lift;50;1100;0.010962888;-0.15500793;0.025189418
Simu_lift;50;1200;0.011079112;-0.15844049;-0.0021153977
Simu_lift;50;1300;0.009263944;-0.16185623;-0.02343854
Simu_lift;50;1400;0.010657752;-0.15887709;0.0038253367
Simu_lift;50;1500;0.010986936;-0.15951498;0.06118155
Simu_lift;50;1600;0.0114524;-0.15908754;0.07399909
Simu_lift;50;1700;0.0115065975;-0.15952276;0.013392411
Simu_lift;50;1800;0.011976255;-0.1579157;-0.022260124
Simu_lift;50;1900;0.012771282;-0.15880582;-0.049792226
Simu_lift;50;2000;0.011835625;-0.15716219;-0.047684945
Simu_lift;50;2100;0.01249993;-0.1534655;-0.022549327
Simu_lift;50;2200;0.012260141;-0.15676183;0.011687029
Simu_lift;50;2300;0.011404982;-0.15852195;0.039321296
Simu_lift;50;2400;0.011874202;-0.15507045;0.011471858
Simu_lift;50;2500;0.012356898;-0.15601368;-0.015251932
Simu_lift;50;2600;0.012425128;-0.15832193;-0.018988736
Simu_lift;50;2700;0.011944711;-0.15884;0.03132167
Simu_lift;50;2800;0.012523894;-0.15814349;0.07134719
Simu_lift;50;2900;0.012711735;-0.15737852;0.103607565
Simu_lift;50;3000;0.011593218;-0.15431952;0.083055705
Simu_lift;50;3100;0.012273914;-0.15564938;0.025680143
Simu_lift;50;3200;0.012252099;-0.15587564;0.010765942
Simu_lift;50;3300;0.011831512;-0.15775481;-0.026324252
Simu_lift;50;3400;0.011921837;-0.15449315;-0.0050688763
Simu_lift;50;3500;0.012353952;-0.15615185;0.007605115
Simu_lift;50;3600;0.012816005;-0.1566419;0.033557344
Simu_lift;50;3700;0.012147866;-0.15184516;0.05880461
Simu_lift;50;3800;0.013188875;-0.14993612;0.0440883
Simu_lift;50;3900;0.014484091;-0.1532564;0.0076928856
Simu_lift;50;4000;0.01376512;-0.15317863;-0.029661793
Simu_lift;51;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;51;100;0.01152351;-0.16068548;0.033308268
Simu_lift;51;200;0.011423394;-0.16023806;0.087369375
Simu_lift;51;300;0.010628064;-0.15926294;0.075349145
Simu_lift;51;400;0.010862369;-0.15468606;0.03060627
Simu_lift;51;500;0.011812115;-0.15734608;0.0098982975
Simu_lift;51;600;0.010802366;-0.16065495;0.0005734697
Simu_lift;51;700;0.011020653;-0.15812129;-0.00060587854
Simu_lift;51;800;0.011798037;-0.15702054;0.023784665
Simu_lift;51;900;0.011962099;-0.15931043;0.037502322
Simu_lift;51;1000;0.011307719;-0.15647803;0.022216447
Simu_lift;51;1100;0.011569679;-0.15718178;-0.020330682
Simu_lift;51;1200;0.011769081;-0.1584939;-0.051294897
Simu_lift;51;1300;0.011848018;-0.15517716;-0.053731628
Simu_lift;51;1400;0.0121446755;-0.15006231;-0.053068742
Simu_lift;51;1500;0.012445555;-0.15403852;-0.0101406155
Simu_lift;51;1600;0.012845001;-0.15505905;0.031032344
Simu_lift;51;1700;0.012499019;-0.15270531;0.041427962
Simu_lift;51;1800;0.013113345;-0.15331693;0.03764772
Simu_lift;51;1900;0.013793089;-0.15332022;0.04385121
Simu_lift;51;2000;0.013793787;-0.15763742;0.027468933
Simu_lift;51;2100;0.013352102;-0.15799981;0.039109364
Simu_lift;51;2200;0.012611798;-0.15366308;0.048309688
Simu_lift;51;2300;0.011813595;-0.15276553;0.03532849
Simu_lift;51;2400;0.01203093;-0.15840818;-0.0075154537
Simu_lift;51;2500;0.010659906;-0.15801048;0.027794247
Simu_lift;51;2600;0.011270902;-0.15847316;0.07038028
Simu_lift;51;2700;0.010548178;-0.16476873;0.053238958
Simu_lift;51;2800;0.010479839;-0.16520563;0.018236607
Simu_lift;51;2900;0.01161333;-0.16115122;-0.022529632
Simu_lift;51;3000;0.010823858;-0.16621026;-0.051839743
Simu_lift;51;3100;0.008597472;-0.16857935;-0.04945104
Simu_lift;51;3200;0.008783265;-0.16282044;0.016562948
Simu_lift;51;3300;0.009132036;-0.16661435;0.0760499
Simu_lift;51;3400;0.008082733;-0.1685504;0.05602091
Simu_lift;51;3500;0.008463057;-0.16139477;0.0021535254
Simu_lift;51;3600;0.009021032;-0.16323537;-0.045936685
Simu_lift;51;3700;0.008940336;-0.16490237;-0.036785837
Simu_lift;51;3800;0.009329119;-0.1611894;0.0021590858
Simu_lift;51;3900;0.010169311;-0.16248922;0.07848673
Simu_lift;51;4000;0.010114157;-0.15977104;0.112370044
Simu_lift;52;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;52;100;0.011534064;-0.16073579;0.030031199
Simu_lift;52;200;0.011364399;-0.16017762;0.0871505
Simu_lift;52;300;0.010677382;-0.16094242;0.06523376
Simu_lift;52;400;0.010757653;-0.15569931;0.025715562
Simu_lift;52;500;0.010902208;-0.15829445;5.5108732e-05
Simu_lift;52;600;0.0100260405;-0.16078816;-0.03481786
Simu_lift;52;700;0.010245677;-0.15607625;-0.022698328
Simu_lift;52;800;0.010859707;-0.15876387;0.02798756
Simu_lift;52;900;0.0110499505;-0.15831003;0.05116335
Simu_lift;52;1000;0.010982821;-0.15451042;0.042485483
Simu_lift;52;1100;0.01271109;-0.15499906;-0.006807623
Simu_lift;52;1200;0.013441053;-0.15469296;-0.042249132
Simu_lift;52;1300;0.013636396;-0.1533351;-0.03035446
Simu_lift;52;1400;0.013843255;-0.15329611;-0.008447759
Simu_lift;52;1500;0.01507307;-0.15236321;0.033660702
Simu_lift;52;1600;0.0150687015;-0.15190572;0.041421145
Simu_lift;52;1700;0.015472429;-0.15181941;0.035188098
Simu_lift;52;1800;0.01688711;-0.14946021;0.02700436
Simu_lift;52;1900;0.017880972;-0.14972289;0.0076805204
Simu_lift;52;2000;0.019833412;-0.15033944;0.010444788
Simu_lift;52;2100;0.019549262;-0.15116155;0.01699117
Simu_lift;52;2200;0.018935947;-0.15090285;0.057791315
Simu_lift;52;2300;0.01744145;-0.1525042;0.059205685
Simu_lift;52;2400;0.015523333;-0.15465039;0.038898796
Simu_lift;52;2500;0.01574286;-0.15298378;0.0028995029
Simu_lift;52;2600;0.01614579;-0.15308589;-0.0073985555
Simu_lift;52;2700;0.01580492;-0.1563673;-0.00845314
Simu_lift;52;2800;0.013174568;-0.1537535;-0.00010168933
Simu_lift;52;2900;0.01278049;-0.15566051;-0.0014728132
Simu_lift;52;3000;0.0118879825;-0.1592362;0.0147074945
Simu_lift;52;3100;0.010902676;-0.15773758;-0.008613479
Simu_lift;52;3200;0.01118498;-0.15830094;-0.059093628
Simu_lift;52;3300;0.010928707;-0.1606013;-0.04675882
Simu_lift;52;3400;0.011076046;-0.16349669;0.021791212
Simu_lift;52;3500;0.011703387;-0.16142556;0.08058791
Simu_lift;52;3600;0.011000363;-0.16178568;0.10722321
Simu_lift;52;3700;0.01030183;-0.16100185;0.070056826
Simu_lift;52;3800;0.012163721;-0.15445453;0.037786525
Simu_lift;52;3900;0.011102828;-0.15823263;-0.011196128
Simu_lift;52;4000;0.010952065;-0.15982397;-0.03127598
Simu_lift;53;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;53;100;0.011422877;-0.1590238;0.036035743
Simu_lift;53;200;0.011513466;-0.16041651;0.07383451
Simu_lift;53;300;0.010510545;-0.15600994;0.08814041
Simu_lift;53;400;0.011075728;-0.1507073;0.06569788
Simu_lift;53;500;0.0122453105;-0.15508626;0.01219267
Simu_lift;53;600;0.011792065;-0.15577768;-0.0032074112
Simu_lift;53;700;0.012890628;-0.15450314;-0.00047546238
Simu_lift;53;800;0.013347997;-0.15379985;0.018248426
Simu_lift;53;900;0.014287868;-0.15444812;0.01578833
Simu_lift;53;1000;0.013795182;-0.15223603;0.030981876
Simu_lift;53;1100;0.014931762;-0.15136428;0.021583816
Simu_lift;53;1200;0.01608591;-0.15305175;0.01744468
Simu_lift;53;1300;0.01619594;-0.15275085;0.046490297
Simu_lift;53;1400;0.014377919;-0.15638362;0.03621401
Simu_lift;53;1500;0.014528824;-0.15751527;0.035858426
Simu_lift;53;1600;0.012488413;-0.15776747;0.0012247722
Simu_lift;53;1700;0.012432285;-0.1594364;-0.038763646
Simu_lift;53;1800;0.0109180715;-0.16328122;-0.05503459
Simu_lift;53;1900;0.010020906;-0.16682504;-0.0066326
Simu_lift;53;2000;0.010234432;-0.16287623;0.071428694
Simu_lift;53;2100;0.009021158;-0.16848277;0.07748273
Simu_lift;53;2200;0.008324253;-0.17018421;0.028861031
Simu_lift;53;2300;0.0081131;-0.16301827;-0.0075706723
Simu_lift;53;2400;0.0076561538;-0.16783053;-0.052477412
Simu_lift;53;2500;0.0072945454;-0.16367963;-0.0599183
Simu_lift;53;2600;0.008233983;-0.16010655;-0.0050800885
Simu_lift;53;2700;0.009136659;-0.16305032;0.04276068
Simu_lift;53;2800;0.009975196;-0.16046773;0.06414205
Simu_lift;53;2900;0.010174191;-0.15860277;0.0067043225
Simu_lift;53;3000;0.011955;-0.15816993;-0.0251479
Simu_lift;53;3100;0.011644554;-0.15783463;-0.047455285
Simu_lift;53;3200;0.012066761;-0.15788254;-0.00466773
Simu_lift;53;3300;0.013045772;-0.15588741;0.034155976
Simu_lift;53;3400;0.013861981;-0.15765144;0.059747174
Simu_lift;53;3500;0.012263428;-0.15888965;0.0641483
Simu_lift;53;3600;0.01197521;-0.1612141;-0.001257788
Simu_lift;53;3700;0.012916695;-0.15885253;-0.05178134
Simu_lift;53;3800;0.011871216;-0.16115904;-0.077577375
Simu_lift;53;3900;0.010795849;-0.16411741;-0.013489809
Simu_lift;53;4000;0.010524997;-0.16225606;0.024550876
Simu_lift;54;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;54;100;0.011507386;-0.15910545;0.014667612
Simu_lift;54;200;0.0113185365;-0.16077006;0.060260687
Simu_lift;54;300;0.010489827;-0.16121666;0.041804966
Simu_lift;54;400;0.010602758;-0.15599662;0.018784227
Simu_lift;54;500;0.011038717;-0.15886863;-0.03361103
Simu_lift;54;600;0.010222288;-0.16281565;-0.0061690775
Simu_lift;54;700;0.011095378;-0.16125025;0.042266462
Simu_lift;54;800;0.011126797;-0.15877981;0.104520366
Simu_lift;54;900;0.010586205;-0.16203462;0.09280608
Simu_lift;54;1000;0.010731449;-0.15834458;0.044266116
Simu_lift;54;1100;0.011307763;-0.15702799;0.010414843
Simu_lift;54;1200;0.011281079;-0.16239895;-0.0127591435
Simu_lift;54;1300;0.009906914;-0.16189626;-0.001979654
Simu_lift;54;1400;0.010340991;-0.16005923;0.041172374
Simu_lift;54;1500;0.009810595;-0.16752757;0.020199241
Simu_lift;54;1600;0.009487635;-0.16801636;-0.019162254
Simu_lift;54;1700;0.008829843;-0.16313514;-0.07087729
Simu_lift;54;1800;0.008038498;-0.16910166;-0.07457212
Simu_lift;54;1900;0.007852164;-0.16837446;-0.02895145
Simu_lift;54;2000;0.00839803;-0.16692021;0.060602732
Simu_lift;54;2100;0.008274596;-0.17218627;0.079689875
Simu_lift;54;2200;0.00791315;-0.16266075;0.07615315
Simu_lift;54;2300;0.0084870905;-0.15602104;0.027168697
Simu_lift;54;2400;0.009309427;-0.16093831;-0.0002647852
Simu_lift;54;2500;0.009482015;-0.1606317;-0.009104652
Simu_lift;54;2600;0.010370398;-0.15798871;0.007480748
Simu_lift;54;2700;0.010779512;-0.15910386;0.030254083
Simu_lift;54;2800;0.011307958;-0.15849794;0.019682812
Simu_lift;54;2900;0.011647606;-0.15691157;-0.0063408427
Simu_lift;54;3000;0.012478249;-0.15743218;-0.04089719
Simu_lift;54;3100;0.012441782;-0.15629208;-0.03870354
Simu_lift;54;3200;0.012206033;-0.15703322;0.016501809
Simu_lift;54;3300;0.01244478;-0.1602481;0.05244619
Simu_lift;54;3400;0.011099574;-0.15901932;0.09531899
Simu_lift;54;3500;0.011622079;-0.15637563;0.04387008
Simu_lift;54;3600;0.012232352;-0.15669774;-0.009919496
Simu_lift;54;3700;0.0111746;-0.1600755;-0.051600244
Simu_lift;54;3800;0.010523765;-0.16056916;-0.024925474
Simu_lift;54;3900;0.01108731;-0.16051234;0.031299077
Simu_lift;54;4000;0.0110493265;-0.15980195;0.051758353
Simu_lift;55;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;55;100;0.011458104;-0.15832944;0.041589726
Simu_lift;55;200;0.011469258;-0.15924977;0.07700401
Simu_lift;55;300;0.010738727;-0.16070628;0.05606119
Simu_lift;55;400;0.011204043;-0.15509254;0.033307165
Simu_lift;55;500;0.012673498;-0.15485823;0.015668811
Simu_lift;55;600;0.01203064;-0.15747069;-0.044196695
Simu_lift;55;700;0.011247905;-0.15386565;-0.024960583
Simu_lift;55;800;0.012179662;-0.1556953;0.006097997
Simu_lift;55;900;0.012472105;-0.15606749;0.012201024
Simu_lift;55;1000;0.01255129;-0.1555519;-0.025653131
Simu_lift;55;1100;0.013742149;-0.1548058;-0.033060487
Simu_lift;55;1200;0.0145819085;-0.15706374;-0.017466275
Simu_lift;55;1300;0.013731508;-0.15533976;0.003726212
Simu_lift;55;1400;0.014051204;-0.15658222;0.045738492
Simu_lift;55;1500;0.013762725;-0.16186726;0.05901016
Simu_lift;55;1600;0.011748401;-0.16101864;0.0816474
Simu_lift;55;1700;0.011284195;-0.15333511;0.028860707
Simu_lift;55;1800;0.011470078;-0.15696087;-0.006314774
Simu_lift;55;1900;0.00985644;-0.16148342;-0.012253586
Simu_lift;55;2000;0.009597868;-0.15994145;0.011561689
Simu_lift;55;2100;0.0103365835;-0.16072957;0.05710378
Simu_lift;55;2200;0.010433823;-0.1621313;0.07185985
Simu_lift;55;2300;0.010834701;-0.16147785;0.028493486
Simu_lift;55;2400;0.011922651;-0.16062605;-0.033278964
Simu_lift;55;2500;0.0108984;-0.1649813;-0.056617375
Simu_lift;55;2600;0.009749539;-0.16536473;-0.038252957
Simu_lift;55;2700;0.009742721;-0.16398121;0.022797644
Simu_lift;55;2800;0.009243383;-0.16720872;0.058957346
Simu_lift;55;2900;0.008313809;-0.16857825;0.058557674
Simu_lift;55;3000;0.008484009;-0.16348226;-0.00713932
Simu_lift;55;3100;0.008148949;-0.1667988;-0.06299378
Simu_lift;55;3200;0.007993202;-0.16565135;-0.0847754
Simu_lift;55;3300;0.008925594;-0.16586564;-0.0059266845
Simu_lift;55;3400;0.009985236;-0.16527417;0.08275724
Simu_lift;55;3500;0.009894859;-0.16373782;0.11270579
Simu_lift;55;3600;0.00958795;-0.16689247;0.0653573
Simu_lift;55;3700;0.011661047;-0.16668148;-0.035599887
Simu_lift;55;3800;0.011211005;-0.16504578;-0.12113261
Simu_lift;55;3900;0.008586924;-0.1717259;-0.098697536
Simu_lift;55;4000;0.008762254;-0.17102665;-0.039110407
Simu_lift;56;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;56;100;0.011438165;-0.1600848;0.040777642
Simu_lift;56;200;0.0115717;-0.16015033;0.09750953
Simu_lift;56;300;0.0107343495;-0.15722094;0.10135762
Simu_lift;56;400;0.011274048;-0.16137144;0.023154536
Simu_lift;56;500;0.012391054;-0.15703155;-0.011792781
Simu_lift;56;600;0.012630164;-0.15749238;-0.0503033
Simu_lift;56;700;0.011818126;-0.15762225;-0.022484493
Simu_lift;56;800;0.012483981;-0.15695655;0.0034744681
Simu_lift;56;900;0.0123245865;-0.15818034;0.03120225
Simu_lift;56;1000;0.011699809;-0.15710703;0.056928627
Simu_lift;56;1100;0.011824518;-0.1521389;0.047671285
Simu_lift;56;1200;0.012031916;-0.15432587;0.018642928
Simu_lift;56;1300;0.012506704;-0.15733989;-0.005610147
Simu_lift;56;1400;0.013367198;-0.15569341;0.051340807
Simu_lift;56;1500;0.013744065;-0.1574706;0.055128474
Simu_lift;56;1600;0.0134947505;-0.15860546;0.058859468
Simu_lift;56;1700;0.013134748;-0.15209222;0.06161827
Simu_lift;56;1800;0.013515667;-0.14966291;0.05360127
Simu_lift;56;1900;0.01328708;-0.15539895;0.024463652
Simu_lift;56;2000;0.011833649;-0.156324;0.019024128
Simu_lift;56;2100;0.011265472;-0.15785891;0.03173028
Simu_lift;56;2200;0.011587647;-0.15796722;0.06182794
Simu_lift;56;2300;0.01130379;-0.15563253;0.043417532
Simu_lift;56;2400;0.012220481;-0.15437777;0.008427018
Simu_lift;56;2500;0.012927679;-0.15790376;0.020276943
Simu_lift;56;2600;0.011808397;-0.15930195;0.0061728265
Simu_lift;56;2700;0.011895309;-0.15737441;0.05885921
Simu_lift;56;2800;0.011714633;-0.16375294;0.050461184
Simu_lift;56;2900;0.010201133;-0.16331983;0.021910785
Simu_lift;56;3000;0.010709675;-0.15973024;-0.045366786
Simu_lift;56;3100;0.010718494;-0.16457099;-0.057756815
Simu_lift;56;3200;0.0095315715;-0.16292529;-0.068860926
Simu_lift;56;3300;0.009968912;-0.15440223;-0.031774353
Simu_lift;56;3400;0.010638031;-0.15910865;0.013952988
Simu_lift;56;3500;0.010290066;-0.16164275;0.019012801
Simu_lift;56;3600;0.009812511;-0.15763472;0.0065707797
Simu_lift;56;3700;0.011355176;-0.15730362;0.015623788
Simu_lift;56;3800;0.01097915;-0.1597159;0.0020563637
Simu_lift;56;3900;0.011469504;-0.15683661;0.04358388
Simu_lift;56;4000;0.01204606;-0.15971209;0.06346979
Simu_lift;57;0;0.010719265;-0.16044717;-0.023734357
Simu_lift;57;100;0.011253021;-0.15697192;0.016678752
Simu_lift;57;200;0.0112042725;-0.15971419;0.06964989
Simu_lift;57;300;0.010940669;-0.15706137;0.055642687
Simu_lift;57;400;0.011510901;-0.15766527;0.013910606
Simu_lift;57;500;0.012315922;-0.15795319;-0.024103606
Simu_lift;57;600;0.011594697;-0.15843993;-0.026170827
Simu_lift;57;700;0.012551916;-0.15547681;-0.013156942
Simu_lift;57;800;0.013893803;-0.15413764;0.012943568
Simu_lift;57;900;0.014176751;-0.15621798;0.04132037
Simu_lift;57;1000;0.0127188265;-0.15578912;0.028040223
Simu_lift;57;1100;0.012767328;-0.15304303;0.021496752
Simu_lift;57;1200;0.012482828;-0.15434864;-0.01108727
Simu_lift;57;1300;0.012429588;-0.15464357;-0.026348082
Simu_lift;57;1400;0.01271487;-0.15318768;-0.026289716
Simu_lift;57;1500;0.013742155;-0.15344487;-0.0051923576
Simu_lift;57;1600;0.013398776;-0.15430008;0.01089522
Simu_lift;57;1700;0.013849409;-0.15281999;0.012985366
Simu_lift;57;1800;0.014325194;-0.15303598;-0.0043477262
Simu_lift;57;1900;0.015003313;-0.15346263;-0.013485987
Simu_lift;57;2000;0.014608572;-0.15287355;-0.01434984
Simu_lift;57;2100;0.014952847;-0.15292592;0.03456493
Simu_lift;57;2200;0.014760809;-0.153323;0.032197226
Simu_lift;57;2300;0.01516927;-0.1548514;0.00045902957
Simu_lift;57;2400;0.015133481;-0.15330985;-0.05448557
Simu_lift;57;2500;0.017367078;-0.15669397;-0.05033185
Simu_lift;57;2600;0.0154588865;-0.15823136;-0.0413449
Simu_lift;57;2700;0.013611316;-0.15113316;-0.033330817
Simu_lift;57;2800;0.013722821;-0.15353511;-0.004666348
Simu_lift;57;2900;0.012445754;-0.15820655;-0.0033923597
Simu_lift;57;3000;0.010971562;-0.15783986;-0.0067293146
Simu_lift;57;3100;0.010939335;-0.15778379;-0.02551955
Simu_lift;57;3200;0.010905505;-0.1597713;-0.018795373
Simu_lift;57;3300;0.011493854;-0.16048081;0.03495665
Simu_lift;57;3400;0.010862415;-0.16197635;0.054862786
Simu_lift;57;3500;0.0100656245;-0.16533688;0.048374485
